customer_id,company_name,industry,company_size,city,state,region,signup_date,acquisition_channel
C1695,Onyx Tech,Healthcare,11-50,Portland,OR,West,2026-02-18,LinkedIn
C1696,Rapid Capital,E-commerce & Retail,11-50,Seattle,WA,West,2025-12-22,Google Ads
C1697,Nimbus Signals,Professional Services,1-10,Phoenix,AZ,West,2025-05-16,LinkedIn
C1698,Coastal Marketing,Technology,1-10,Seattle,WA,West,2026-04-08,Google Ads
C1699,United Talent,Technology,201-500,Boston,MA,East,2026-06-03,Organic Search
C1700,Swift Works,Healthcare,1-10,Dallas,TX,South,2026-02-08,LinkedIn
C1701,Rapid Group,Technology,201-500,Chicago,IL,Midwest,2026-05-17,Google Ads
C1702,Bright Data,Finance,11-50,Atlanta,GA,South,2026-06-13,Webinar
C1703,Peak Energy,E-commerce & Retail,11-50,Nashville,TN,South,2025-09-16,Organic Search
C1704,Apex Builders,Education,1-10,Kansas City,MO,Midwest,2026-01-09,Organic Search
C1705,Summit Security,Technology,1-10,Philadelphia,PA,East,2025-11-29,Google Ads
C1706,Grove Cloud,E-commerce & Retail,11-50,Atlanta,GA,South,2026-06-12,Cold Outreach
C1707,Urban Works,E-commerce & Retail,201-500,Boston,MA,East,2025-03-27,LinkedIn
C1708,Crest Builders,Professional Services,201-500,Phoenix,AZ,West,2025-10-13,Organic Search
C1709,Anchor Motors,Marketing & Media,1-10,San Francisco,CA,West,2026-05-14,Google Ads
C1710,Pulse Capital,E-commerce & Retail,1-10,San Francisco,CA,West,2025-07-19,Referral
C1711,Legacy Analytics,E-commerce & Retail,1-10,Austin,TX,South,2026-03-09,Webinar
C1712,Clear Security,Marketing & Media,51-200,Phoenix,AZ,West,2025-09-07,Organic Search
C1713,Cedar Creative,E-commerce & Retail,1-10,Austin,TX,South,2026-06-12,Google Ads
C1714,Swift Robotics,E-commerce & Retail,11-50,Kansas City,MO,Midwest,2026-05-25,Google Ads
C1715,Nova Biotech,Marketing & Media,201-500,New York,NY,East,2025-08-05,Google Ads
C1716,Coastal Forge,Finance,201-500,Los Angeles,CA,West,2026-03-14,Referral
C1717,Haven Biotech,Finance,51-200,Baltimore,MD,East,2025-08-21,Webinar
C1718,Clear Dynamics,Education,1-10,New York,NY,East,2026-01-22,Webinar
C1719,Solid Motors,Technology,11-50,Minneapolis,MN,Midwest,2026-01-14,Cold Outreach
C1720,Vivid Capital,Healthcare,11-50,Nashville,TN,South,2026-04-03,Google Ads
C1721,Blue Farms,Technology,51-200,Nashville,TN,South,2025-01-01,Webinar
C1722,Prime Networks,E-commerce & Retail,51-200,Baltimore,MD,East,2025-06-15,Organic Search
C1723,Bold Textiles,E-commerce & Retail,1-10,Austin,TX,South,2026-02-23,Organic Search
C1724,Cedar Commerce,Healthcare,201-500,Nashville,TN,South,2026-01-01,Referral
C1725,Metro Insights,Healthcare,11-50,Denver,CO,West,2025-11-27,Google Ads
C1726,Vivid Labs,Marketing & Media,201-500,Los Angeles,CA,West,2025-02-19,Cold Outreach
C1727,North Ventures,Marketing & Media,1-10,Phoenix,AZ,West,2025-08-01,Webinar
C1728,Solar Health,E-commerce & Retail,11-50,Baltimore,MD,East,2026-05-11,Referral
C1729,Orbit Realty,Technology,1-10,Chicago,IL,Midwest,2025-01-07,Cold Outreach
C1730,Lunar Works,Education,51-200,Philadelphia,PA,East,2025-09-29,Organic Search
C1731,Beacon Foods,E-commerce & Retail,1-10,Boston,MA,East,2026-06-17,Google Ads
C1732,Metro Analytics,Professional Services,11-50,Detroit,MI,Midwest,2025-02-10,Cold Outreach
C1733,Legacy Apps,Marketing & Media,201-500,San Diego,CA,West,2026-03-09,LinkedIn
C1734,United Wellness,Healthcare,51-200,Denver,CO,West,2025-07-18,Webinar
C1735,Pixel Dynamics,Technology,51-200,Chicago,IL,Midwest,2026-05-01,Google Ads
C1736,United Retail,Professional Services,51-200,Chicago,IL,Midwest,2026-03-08,Organic Search
C1737,Blue Works,E-commerce & Retail,51-200,Austin,TX,South,2026-05-06,Organic Search
C1738,Atlas Design,E-commerce & Retail,51-200,Denver,CO,West,2025-06-19,Referral
C1739,True Automation,E-commerce & Retail,11-50,Kansas City,MO,Midwest,2025-12-21,Cold Outreach
C1740,United Motors,Marketing & Media,1-10,Dallas,TX,South,2026-03-15,Webinar
C1741,Clear Networks,Healthcare,11-50,Atlanta,GA,South,2025-06-05,Organic Search
C1742,Rapid Retail,Education,1-10,Portland,OR,West,2025-06-12,LinkedIn
C1743,Prime Group,Technology,11-50,Washington,DC,East,2025-01-27,Google Ads
C1744,Solid Print,Manufacturing,11-50,Dallas,TX,South,2026-06-07,Google Ads
C1745,North Data,Professional Services,1-10,Chicago,IL,Midwest,2026-02-05,Organic Search
C1746,Alpine Studios,Manufacturing,201-500,New York,NY,East,2026-01-04,LinkedIn
C1747,Summit Motors,Education,51-200,Boston,MA,East,2026-03-26,Organic Search
C1748,Stellar Motors,Marketing & Media,51-200,Austin,TX,South,2025-12-04,Organic Search
C1749,Grove Marketing,Healthcare,500+,Philadelphia,PA,East,2025-11-18,LinkedIn
C1750,Indigo Farms,Technology,11-50,Washington,DC,East,2025-10-31,Cold Outreach
C1751,Echo Health,E-commerce & Retail,11-50,Portland,OR,West,2026-01-20,Google Ads
C1752,Echo Gaming,Technology,1-10,Phoenix,AZ,West,2025-05-13,Organic Search
C1753,Ember Health,Professional Services,51-200,Atlanta,GA,South,2026-05-07,Referral
C1754,North Marketing,Marketing & Media,1-10,Portland,OR,West,2026-04-01,Referral
C1755,Delta Realty,Technology,201-500,Phoenix,AZ,West,2025-08-05,Cold Outreach
C1756,Canyon Stores,Technology,11-50,Chicago,IL,Midwest,2026-01-30,Google Ads
C1757,Harbor Labs,E-commerce & Retail,11-50,Nashville,TN,South,2025-04-05,LinkedIn
C1758,Flint Forge,Technology,51-200,San Francisco,CA,West,2026-06-01,Webinar
C1759,Core Talent,Technology,11-50,Los Angeles,CA,West,2026-05-26,Organic Search
C1760,Vertex Sports,Technology,51-200,Nashville,TN,South,2026-05-13,Organic Search
C1761,Lunar Apps,Marketing & Media,51-200,Philadelphia,PA,East,2025-08-12,Webinar
C1762,Nova Consulting,Manufacturing,51-200,Philadelphia,PA,East,2025-05-23,Google Ads
C1763,Orbit Consulting,Finance,51-200,Washington,DC,East,2025-06-16,Referral
C1764,Legacy Studios,Marketing & Media,11-50,Portland,OR,West,2025-03-29,Cold Outreach
C1765,Zen Solutions,Technology,11-50,Nashville,TN,South,2025-04-15,Google Ads
C1766,Crest Ventures,Technology,51-200,Phoenix,AZ,West,2025-02-20,Referral
C1767,Orbit Analytics,Marketing & Media,11-50,New York,NY,East,2026-06-27,Organic Search
C1768,Pulse Creative,Technology,11-50,Denver,CO,West,2025-02-13,Cold Outreach
C1769,Pulse Tech,Technology,1-10,San Diego,CA,West,2025-04-09,Webinar
C1770,Spark Gaming,Technology,51-200,Denver,CO,West,2026-04-30,Cold Outreach
C1771,Bold Studios,Marketing & Media,1-10,Columbus,OH,Midwest,2026-01-08,Google Ads
C1772,Beacon Finance,E-commerce & Retail,500+,San Diego,CA,West,2026-03-02,Referral
C1773,Metro Dynamics,Technology,1-10,Phoenix,AZ,West,2026-01-18,Webinar
C1774,Spark Apps,E-commerce & Retail,11-50,Seattle,WA,West,2026-05-31,LinkedIn
C1775,Crest Energy,E-commerce & Retail,11-50,Charlotte,NC,South,2026-01-03,LinkedIn
C1776,Copper Legal,Professional Services,11-50,Washington,DC,East,2025-12-27,Google Ads
C1777,Pulse Digital,Technology,11-50,Chicago,IL,Midwest,2026-02-24,Cold Outreach
C1778,Copper Logistics,Education,51-200,Charlotte,NC,South,2025-10-29,Google Ads
C1779,Swift Logistics,Professional Services,1-10,Boston,MA,East,2025-08-14,Organic Search
C1780,Indigo Services,Manufacturing,11-50,Dallas,TX,South,2025-11-08,Webinar
C1781,Solid Textiles,Education,1-10,Los Angeles,CA,West,2025-05-16,Webinar
C1782,Cedar Digital,Technology,11-50,Columbus,OH,Midwest,2026-04-05,Webinar
C1783,Vertex Wellness,Manufacturing,500+,Columbus,OH,Midwest,2025-07-27,Organic Search
C1784,Onyx Payments,Education,11-50,San Francisco,CA,West,2025-04-20,Google Ads
C1785,Indigo Cloud,Technology,51-200,Nashville,TN,South,2025-06-15,LinkedIn
C1786,Spark Travel,Technology,11-50,Denver,CO,West,2026-04-16,Google Ads
C1787,Mosaic Consulting,Professional Services,11-50,New York,NY,East,2025-08-23,Cold Outreach
C1788,Echo Services,Technology,201-500,Miami,FL,South,2026-02-15,LinkedIn
C1789,Vertex Networks,Education,1-10,Detroit,MI,Midwest,2026-04-26,Organic Search
C1790,Urban Ventures,Finance,201-500,San Francisco,CA,West,2025-03-29,Google Ads
C1791,Swift Farms,E-commerce & Retail,11-50,Charlotte,NC,South,2026-03-30,Organic Search
C1792,Peak Automation,Technology,11-50,Houston,TX,South,2025-08-20,Cold Outreach
C1793,Echo Data,E-commerce & Retail,201-500,Phoenix,AZ,West,2025-06-23,Referral
C1794,Iron Industries,Healthcare,11-50,Houston,TX,South,2026-02-09,Google Ads
C1795,Vertex Consulting,Professional Services,500+,Austin,TX,South,2026-05-02,Google Ads
C1796,Fusion Stores,Technology,500+,Dallas,TX,South,2025-07-13,Organic Search
C1797,Stellar Textiles,Technology,11-50,Kansas City,MO,Midwest,2026-01-28,Google Ads
C1798,Zen Design,Technology,11-50,Los Angeles,CA,West,2025-07-05,Webinar
C1799,Bright Analytics,Technology,201-500,San Francisco,CA,West,2025-12-17,Referral
C1800,Solid Robotics,Manufacturing,1-10,San Francisco,CA,West,2026-01-06,Google Ads
C1801,Anchor Labs,Technology,51-200,Los Angeles,CA,West,2026-01-14,Cold Outreach
C1802,Rapid Wellness,Technology,1-10,Philadelphia,PA,East,2026-01-05,Organic Search
C1803,Urban Print,Education,1-10,Minneapolis,MN,Midwest,2025-04-23,Google Ads
C1804,Copper Health,Marketing & Media,11-50,New York,NY,East,2026-02-23,LinkedIn
C1805,Juniper Logistics,Marketing & Media,51-200,Houston,TX,South,2026-02-22,Google Ads
C1806,Apex Forge,E-commerce & Retail,51-200,Philadelphia,PA,East,2026-02-20,Organic Search
C1807,Legacy Design,Finance,51-200,San Francisco,CA,West,2025-02-07,Cold Outreach
C1808,Core Sports,Education,11-50,Austin,TX,South,2025-10-17,Webinar
C1809,Maple Travel,E-commerce & Retail,11-50,Dallas,TX,South,2025-10-04,Organic Search
C1810,Core Partners,Marketing & Media,11-50,Philadelphia,PA,East,2025-03-12,Referral
C1811,Vivid Studios,Healthcare,11-50,Minneapolis,MN,Midwest,2025-06-16,Google Ads
C1812,Fusion Print,Professional Services,11-50,New York,NY,East,2025-10-21,LinkedIn
C1813,Onyx Ventures,Marketing & Media,51-200,Phoenix,AZ,West,2026-03-04,Google Ads
C1814,Vertex Industries,E-commerce & Retail,1-10,Washington,DC,East,2025-06-25,LinkedIn
C1815,Atlas Works,Finance,1-10,Houston,TX,South,2026-04-14,Google Ads
C1816,Copper Industries,Healthcare,51-200,Boston,MA,East,2025-12-28,Webinar
C1817,Clear Forge,E-commerce & Retail,1-10,Houston,TX,South,2026-03-17,Cold Outreach
C1818,Bold Legal,Technology,500+,Baltimore,MD,East,2025-11-17,Organic Search
C1819,Cedar Systems,Finance,11-50,Washington,DC,East,2025-11-21,Referral
C1820,Clear Marketing,Technology,1-10,Minneapolis,MN,Midwest,2026-01-26,Google Ads
C1821,Pulse Systems,E-commerce & Retail,201-500,Boston,MA,East,2026-05-05,Referral
C1822,Golden Analytics,Healthcare,51-200,Baltimore,MD,East,2025-11-16,Organic Search
C1823,Copper Works,Marketing & Media,201-500,San Francisco,CA,West,2025-12-01,Google Ads
C1824,Zen Networks,Technology,11-50,Boston,MA,East,2026-01-15,Referral
C1825,Fusion Data,Professional Services,11-50,New York,NY,East,2026-03-26,Organic Search
C1826,Keystone Stores,Marketing & Media,51-200,Portland,OR,West,2025-02-25,LinkedIn
C1827,Mosaic Cloud,Marketing & Media,11-50,Philadelphia,PA,East,2025-12-09,LinkedIn
C1828,Central Logistics,Technology,51-200,San Francisco,CA,West,2025-11-12,Google Ads
C1829,Echo Textiles,Healthcare,11-50,Phoenix,AZ,West,2026-05-18,Google Ads
C1830,Bold Builders,Marketing & Media,11-50,Philadelphia,PA,East,2025-11-12,LinkedIn
C1831,Solar Automation,Professional Services,1-10,Seattle,WA,West,2025-11-06,LinkedIn
C1832,Prime Print,E-commerce & Retail,201-500,Charlotte,NC,South,2026-06-10,Google Ads
C1833,Prime Travel,Technology,11-50,Houston,TX,South,2025-10-13,Organic Search
C1834,Canyon Systems,Healthcare,500+,San Francisco,CA,West,2025-05-17,LinkedIn
C1835,Bold Services,Marketing & Media,11-50,San Diego,CA,West,2025-06-28,Referral
C1836,Haven Forge,Technology,11-50,New York,NY,East,2025-03-17,Cold Outreach
C1837,Crest Brands,Healthcare,11-50,Phoenix,AZ,West,2025-01-13,Organic Search
C1838,Pulse Analytics,Technology,51-200,Boston,MA,East,2025-10-21,LinkedIn
C1839,True Gaming,Professional Services,201-500,Atlanta,GA,South,2026-03-24,LinkedIn
C1840,Maple Textiles,Healthcare,11-50,Austin,TX,South,2026-03-14,Organic Search
C1841,Juniper Print,Technology,11-50,Baltimore,MD,East,2025-01-16,Google Ads
C1842,Spark Robotics,Manufacturing,51-200,Columbus,OH,Midwest,2026-01-07,Google Ads
C1843,Anchor Ventures,Healthcare,1-10,Portland,OR,West,2025-04-26,Cold Outreach
C1844,Copper Gaming,Technology,51-200,Kansas City,MO,Midwest,2026-06-27,Google Ads
C1845,Core Dynamics,Healthcare,51-200,Miami,FL,South,2025-05-06,LinkedIn
C1846,Stellar Stores,Manufacturing,11-50,Boston,MA,East,2026-01-11,LinkedIn
C1847,Keystone Health,Finance,51-200,San Diego,CA,West,2025-08-09,Organic Search
C1848,Vertex Learning,Finance,51-200,Los Angeles,CA,West,2026-01-29,Cold Outreach
C1849,Drift Tech,Finance,1-10,Minneapolis,MN,Midwest,2025-10-03,Referral
C1850,Haven Stores,Marketing & Media,11-50,San Diego,CA,West,2026-03-07,Google Ads
C1851,Golden Builders,Technology,11-50,Kansas City,MO,Midwest,2025-06-10,Referral
C1852,Pulse Partners,Healthcare,51-200,Boston,MA,East,2026-05-18,LinkedIn
C1853,United Events,Professional Services,51-200,Washington,DC,East,2025-11-08,Organic Search
C1854,Solid Software,E-commerce & Retail,11-50,Charlotte,NC,South,2026-03-17,Referral
C1855,Harbor Analytics,Technology,11-50,San Diego,CA,West,2026-04-23,Referral
C1856,Nimbus Print,Finance,1-10,New York,NY,East,2026-06-25,Organic Search
C1857,Anchor Solutions,Technology,1-10,Kansas City,MO,Midwest,2025-06-03,Webinar
C1858,Silver Trading,Marketing & Media,11-50,San Francisco,CA,West,2025-07-05,Referral
C1859,Indigo Energy,E-commerce & Retail,1-10,Detroit,MI,Midwest,2025-06-03,LinkedIn
C1860,Apex Data,Marketing & Media,1-10,Columbus,OH,Midwest,2025-07-29,Google Ads
C1861,True Commerce,Professional Services,51-200,San Francisco,CA,West,2026-01-21,Google Ads
C1862,Juniper Legal,Finance,51-200,Washington,DC,East,2026-06-16,Organic Search
C1863,True Finance,E-commerce & Retail,1-10,Denver,CO,West,2026-06-24,LinkedIn
C1864,Delta Digital,Professional Services,51-200,Nashville,TN,South,2025-12-19,LinkedIn
C1865,Alpine Capital,E-commerce & Retail,1-10,Kansas City,MO,Midwest,2026-01-08,Referral
C1866,Core Events,Professional Services,11-50,Columbus,OH,Midwest,2026-04-16,Google Ads
C1867,Legacy Retail,Education,500+,Detroit,MI,Midwest,2026-06-22,Referral
C1868,Bold Design,Healthcare,51-200,San Francisco,CA,West,2025-05-02,Cold Outreach
C1869,Delta Forge,Marketing & Media,1-10,Baltimore,MD,East,2025-12-19,Referral
C1870,North Consulting,Marketing & Media,11-50,Portland,OR,West,2026-04-15,Referral
C1871,Lunar Builders,Professional Services,51-200,Minneapolis,MN,Midwest,2025-08-03,Cold Outreach
C1872,United Builders,Technology,11-50,San Francisco,CA,West,2025-10-09,Google Ads
C1873,Fusion Learning,Manufacturing,500+,Los Angeles,CA,West,2026-06-14,Referral
C1874,Vertex Services,Marketing & Media,11-50,Phoenix,AZ,West,2026-06-11,Webinar
C1875,Golden Motors,E-commerce & Retail,1-10,Phoenix,AZ,West,2026-05-09,LinkedIn
C1876,Juniper Media,Marketing & Media,51-200,San Francisco,CA,West,2026-04-20,Google Ads
C1877,Iron Digital,Manufacturing,51-200,San Diego,CA,West,2025-07-13,Webinar
C1878,Solar Biotech,Technology,11-50,Chicago,IL,Midwest,2025-08-16,Google Ads
C1879,Summit Capital,Marketing & Media,500+,Atlanta,GA,South,2025-12-25,Organic Search
C1880,Quantum Health,Professional Services,201-500,Los Angeles,CA,West,2025-12-03,Google Ads
C1881,Grove Travel,Marketing & Media,1-10,Austin,TX,South,2025-11-11,Organic Search
C1882,Solid Forge,Marketing & Media,1-10,New York,NY,East,2026-01-03,Organic Search
C1883,Nimbus Learning,Professional Services,11-50,Charlotte,NC,South,2025-10-29,LinkedIn
C1884,United Ventures,Education,51-200,Portland,OR,West,2026-03-06,Webinar
C1885,Urban Data,Technology,51-200,Washington,DC,East,2025-08-26,Organic Search
C1886,Quantum Builders,Healthcare,11-50,Philadelphia,PA,East,2025-08-06,LinkedIn
C1887,Apex Farms,Marketing & Media,500+,Los Angeles,CA,West,2025-04-10,Cold Outreach
C1888,Lunar Gaming,Technology,11-50,New York,NY,East,2025-05-19,Cold Outreach
C1889,Keystone Events,Healthcare,201-500,Miami,FL,South,2026-04-25,Google Ads
C1890,Prime Studios,Technology,201-500,Nashville,TN,South,2025-10-06,Google Ads
C1891,Rapid Dynamics,Finance,1-10,Boston,MA,East,2025-06-07,LinkedIn
C1892,Anchor Data,Marketing & Media,11-50,Philadelphia,PA,East,2026-03-28,Cold Outreach
C1893,Vertex Marketing,Professional Services,1-10,Atlanta,GA,South,2025-12-10,LinkedIn
C1894,Orbit Wellness,Healthcare,201-500,Phoenix,AZ,West,2025-01-07,Google Ads
C1895,Apex Travel,Technology,11-50,Seattle,WA,West,2025-08-24,Referral
C1896,Blue Metrics,Professional Services,201-500,New York,NY,East,2025-05-03,Referral
C1897,Beacon Textiles,Education,11-50,Seattle,WA,West,2026-01-27,LinkedIn
C1898,Beacon Capital,Marketing & Media,11-50,New York,NY,East,2025-07-28,Cold Outreach
C1899,Nimbus Industries,Manufacturing,201-500,San Diego,CA,West,2025-02-24,Cold Outreach
C1900,Mosaic Software,Marketing & Media,11-50,Boston,MA,East,2025-02-09,Referral
C1901,Delta Solutions,Marketing & Media,51-200,Atlanta,GA,South,2026-01-04,Referral
C1902,Bright Motors,Finance,11-50,Dallas,TX,South,2025-01-14,Referral
C1903,Keystone Wellness,Technology,1-10,Nashville,TN,South,2026-04-11,LinkedIn
C1904,Drift Finance,E-commerce & Retail,1-10,Washington,DC,East,2025-04-29,Organic Search
C1905,Central Wellness,Healthcare,1-10,Columbus,OH,Midwest,2026-01-20,Referral
C1906,Flint Capital,Professional Services,51-200,Nashville,TN,South,2025-10-30,LinkedIn
C1907,North Events,Marketing & Media,11-50,New York,NY,East,2025-10-24,LinkedIn
C1908,Pioneer Commerce,Technology,11-50,Portland,OR,West,2025-02-21,Google Ads
C1909,Drift Stores,Marketing & Media,1-10,Atlanta,GA,South,2026-04-04,Referral
C1910,Vivid Partners,Technology,51-200,Boston,MA,East,2026-05-03,Referral
C1911,Harbor Tech,Manufacturing,201-500,Dallas,TX,South,2025-01-02,Organic Search
C1912,Swift Dynamics,E-commerce & Retail,51-200,Austin,TX,South,2025-05-19,Organic Search
C1913,Coastal Energy,Education,500+,Detroit,MI,Midwest,2026-05-07,Google Ads
C1914,Bold Brands,E-commerce & Retail,1-10,Kansas City,MO,Midwest,2025-12-31,Webinar
C1915,Drift Trading,Marketing & Media,1-10,Charlotte,NC,South,2025-04-04,Cold Outreach
C1916,Golden Software,Technology,11-50,Minneapolis,MN,Midwest,2025-05-30,LinkedIn
C1917,Pixel Biotech,Finance,11-50,Detroit,MI,Midwest,2026-01-21,Organic Search
C1918,Prime Health,Education,51-200,San Francisco,CA,West,2026-02-03,Referral
C1919,Solar Logistics,Marketing & Media,201-500,Nashville,TN,South,2026-01-02,LinkedIn
C1920,Quantum Works,Technology,1-10,Los Angeles,CA,West,2026-06-12,Webinar
C1921,Core Textiles,E-commerce & Retail,201-500,Phoenix,AZ,West,2025-11-11,Google Ads
C1922,Spark Wellness,Technology,1-10,San Francisco,CA,West,2025-08-10,Google Ads
C1923,Coastal Logistics,Healthcare,51-200,Washington,DC,East,2025-11-16,LinkedIn
C1924,Quantum Travel,Technology,11-50,Los Angeles,CA,West,2025-09-04,Google Ads
C1925,Keystone Signals,Healthcare,51-200,Los Angeles,CA,West,2025-06-04,LinkedIn
C1926,Vivid Design,Finance,1-10,Los Angeles,CA,West,2025-02-20,Cold Outreach
C1927,Maple Marketing,Professional Services,500+,Houston,TX,South,2025-09-30,Google Ads
C1928,Cedar Signals,E-commerce & Retail,500+,Columbus,OH,Midwest,2026-02-08,Organic Search
C1929,Indigo Software,Technology,11-50,Columbus,OH,Midwest,2025-01-29,Referral
C1930,Prime Talent,Education,11-50,Philadelphia,PA,East,2025-10-11,Cold Outreach
C1931,Anchor Systems,Education,51-200,San Francisco,CA,West,2026-01-11,LinkedIn
C1932,Coastal Finance,E-commerce & Retail,51-200,Detroit,MI,Midwest,2026-01-03,Google Ads
C1933,North Works,Professional Services,51-200,Portland,OR,West,2026-03-14,LinkedIn
C1934,Peak Biotech,Education,51-200,Columbus,OH,Midwest,2026-04-15,Organic Search
C1935,Urban Capital,Technology,201-500,Nashville,TN,South,2026-02-19,Referral
C1936,Rapid Stores,Finance,51-200,Boston,MA,East,2025-03-05,LinkedIn
